"id","geom","fid","objectid","city_name","gmi_admin","admin_name","fips_cntry","cntry_name","status","pop","pop_rank","pop_class","port_id","label_flag","pois","pois_results","?column?","?column?","?column?","?column?","?column?","?column?","?column?","?column?","?column?","?column?","?column?","?column?","?column?"
5,POINT (-49.25500160316044 -16.727003924564826),5,2,Goiania,BRA-GOI,Goias,BR,Brazil,Provincial capital,1171195,2,"1,000,000 to 4,999,999",0,0,"{""results"": [{""href"": ""https://places.cit.api.here.com/places/v1/autosuggest/search;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0wJmF0PS0xNi43MjcwMDM5MjQ1NjQ4MjYlMkMtNDkuMjU1MDAxNjAzMTYwNDQ?filters=category%3Apetrol-gasoline-station%2Cvi%3Aautosuggest&app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:search"", ""title"": ""gas"", ""category"": ""petrol-station"", ""resultType"": ""category"", ""highlightedTitle"": ""<b>gas</b>""}, {""href"": ""https://places.cit.api.here.com/places/v1/autosuggest/search;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0xJmF0PS0xNi43MjcwMDM5MjQ1NjQ4MjYlMkMtNDkuMjU1MDAxNjAzMTYwNDQ?filters=category%3Apetrol-station%2Cvi%3Aautosuggest&app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:search"", ""title"": ""gas stations"", ""category"": ""petrol-station"", ""resultType"": ""category"", ""highlightedTitle"": ""<b>gas</b> stations""}, {""href"": ""https://places.cit.api.here.com/places/v1/autosuggest/search;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0yJmF0PS0xNi43MjcwMDM5MjQ1NjQ4MjYlMkMtNDkuMjU1MDAxNjAzMTYwNDQ?filters=category%3Agastropub%2Cvi%3Aautosuggest&app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:search"", ""title"": ""gastropub"", ""category"": ""restaurant"", ""resultType"": ""category"", ""highlightedTitle"": ""<b>gas</b>tropub""}, {""id"": ""076jx7ps-826cd339a8070a828e5aca25c5d62946"", ""href"": ""https://places.cit.api.here.com/places/v1/places/076jx7ps-826cd339a8070a828e5aca25c5d62946;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0z?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Gastro Center"", ""category"": ""hospital-health-care-facility"", ""distance"": 2202, ""position"": [-16.70805, -49.26128], ""vicinity"": ""Alameda Coronel Joaquim de Bastos Q. 218<br/>Marista<br/>Goiânia-GO<br/>74175-150"", ""resultType"": ""place"", ""categoryTitle"": ""Hospital or Healthcare Facility"", ""highlightedTitle"": ""<b>Gas</b>tro Center"", ""highlightedVicinity"": ""Alameda Coronel Joaquim de Bastos Q. 218<br/>Marista<br/>Goiânia-GO<br/>74175-150""}, {""id"": ""076xjxn4-c7b5eee33b42041397af501d0d558ae5"", ""href"": ""https://places.cit.api.here.com/places/v1/places/076xjxn4-c7b5eee33b42041397af501d0d558ae5;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz00?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Gasoline"", ""category"": ""clothing-accessories-shop"", ""distance"": 2887, ""position"": [-16.707959, -49.236495], ""vicinity"": ""Avenida Deputado Jamel Cecílio, 3300<br/>Jardim Goiás<br/>Goiânia-GO<br/>74810-100"", ""resultType"": ""place"", ""categoryTitle"": ""Clothing & Accessories"", ""highlightedTitle"": ""<b>Gas</b>oline"", ""highlightedVicinity"": ""Avenida Deputado Jamel Cecílio, 3300<br/>Jardim Goiás<br/>Goiânia-GO<br/>74810-100""}, {""id"": ""076d408k-70c266ff4f5705536eff0d4871753130"", ""href"": ""https://places.cit.api.here.com/places/v1/places/076d408k-70c266ff4f5705536eff0d4871753130;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz01?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Gasoline Bike Wash"", ""category"": ""car-dealer-repair"", ""distance"": 1405, ""position"": [-16.722308, -49.26724], ""vicinity"": ""Rua Carlos Chagas, 142<br/>Parque Amazônia<br/>Goiânia-GO<br/>74360-260"", ""resultType"": ""place"", ""categoryTitle"": ""Car Dealer/Repair"", ""highlightedTitle"": ""<b>Gas</b>oline Bike Wash"", ""highlightedVicinity"": ""Rua Carlos Chagas, 142<br/>Parque Amazônia<br/>Goiânia-GO<br/>74360-260""}, {""id"": ""0766vhcp-b91d75e40ac147c98bf93ccf253e1bcf"", ""href"": ""https://places.cit.api.here.com/places/v1/places/0766vhcp-b91d75e40ac147c98bf93ccf253e1bcf;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz02?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Icog -Instituto Cleide Oliveira de Gastronomia"", ""category"": ""education-facility"", ""distance"": 821, ""position"": [-16.72646, -49.24732], ""vicinity"": ""Avenida Antônio de Queiroz Barreto<br/>Santo Antonio<br/>Goiânia-GO<br/>74853-020"", ""resultType"": ""place"", ""categoryTitle"": ""Educational Facility"", ""highlightedTitle"": ""Icog -Instituto Cleide Oliveira de <b>Gas</b>tronomia"", ""highlightedVicinity"": ""Avenida Antônio de Queiroz Barreto<br/>Santo Antonio<br/>Goiânia-GO<br/>74853-020""}, {""id"": ""0766vhbz-2ed174f291d1477c97683aad223f4a1b"", ""href"": ""https://places.cit.api.here.com/places/v1/places/0766vhbz-2ed174f291d1477c97683aad223f4a1b;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz03?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Gás Adonai"", ""category"": ""shop"", ""distance"": 2313, ""position"": [-16.73307, -49.23424], ""vicinity"": ""Rua Comércio<br/>Parque das Laranjeiras<br/>Goiânia-GO<br/>74865-060"", ""resultType"": ""place"", ""categoryTitle"": ""Shop"", ""highlightedTitle"": ""<b>Gás</b> Adonai"", ""highlightedVicinity"": ""Rua Comércio<br/>Parque das Laranjeiras<br/>Goiânia-GO<br/>74865-060""}, {""id"": ""076jx7ps-ae281f7aa6f90a4061b2cd4a940ed811"", ""href"": ""https://places.cit.api.here.com/places/v1/places/076jx7ps-ae281f7aa6f90a4061b2cd4a940ed811;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz04?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Gastromedic"", ""category"": ""hospital-health-care-facility"", ""distance"": 5054, ""position"": [-16.68547, -49.27471], ""vicinity"": ""Rua R-17<br/>Oeste<br/>Goiânia-GO<br/>74125-170"", ""resultType"": ""place"", ""categoryTitle"": ""Hospital or Healthcare Facility"", ""highlightedTitle"": ""<b>Gas</b>tromedic"", ""highlightedVicinity"": ""Rua R-17<br/>Oeste<br/>Goiânia-GO<br/>74125-170""}, {""id"": ""loc-dmVyc2lvbj0xO3RpdGxlPUdhc3BhcjtsYW5nPXB0O2xhdD0tMjYuOTMyMDQ7bG9uPS00OC45NTg2NztjaXR5PUdhc3Bhcjtjb3VudHJ5PUJSQTtzdGF0ZT1TYW50YStDYXRhcmluYTtzdGF0ZUNvZGU9U0M7Y2F0ZWdvcnlJZD1jaXR5LXRvd24tdmlsbGFnZTtzb3VyY2VTeXN0ZW09aW50ZXJuYWw7cGRzQ2F0ZWdvcnlJZD05MDAtOTEwMC0wMDAw"", ""bbox"": [-49.01574, -26.94477, -48.92992, -26.89186], ""href"": ""https://places.cit.api.here.com/places/v1/places/loc-dmVyc2lvbj0xO3RpdGxlPUdhc3BhcjtsYW5nPXB0O2xhdD0tMjYuOTMyMDQ7bG9uPS00OC45NTg2NztjaXR5PUdhc3Bhcjtjb3VudHJ5PUJSQTtzdGF0ZT1TYW50YStDYXRhcmluYTtzdGF0ZUNvZGU9U0M7Y2F0ZWdvcnlJZD1jaXR5LXRvd24tdmlsbGFnZTtzb3VyY2VTeXN0ZW09aW50ZXJuYWw7cGRzQ2F0ZWdvcnlJZD05MDAtOTEwMC0wMDAw;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmYmJveD0tNDkuMDE1NzQlMkMtMjYuOTQ0NzclMkMtNDguOTI5OTIlMkMtMjYuODkxODYmcmFuaz05?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Gaspar"", ""category"": ""city-town-village"", ""distance"": 1130418, ""position"": [-26.93204, -48.95867], ""vicinity"": ""Santa Catarina"", ""resultType"": ""address"", ""categoryTitle"": ""City, Town or Village"", ""highlightedTitle"": ""<b>Gas</b>par"", ""highlightedVicinity"": ""Santa Catarina""}, {""id"": ""076d408k-ec5ffadb4d5e0183141acd919f4a3aa9"", ""href"": ""https://places.cit.api.here.com/places/v1/places/076d408k-ec5ffadb4d5e0183141acd919f4a3aa9;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0xMA?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Valentina Gastrobar"", ""category"": ""snacks-fast-food"", ""distance"": 2258, ""position"": [-16.71284, -49.23976], ""vicinity"": ""Rua São Luis<br/>Alto da Glória e Redenção<br/>Goiânia-GO<br/>74815-755"", ""resultType"": ""place"", ""categoryTitle"": ""Snacks/Fast food"", ""highlightedTitle"": ""Valentina <b>Gas</b>trobar"", ""highlightedVicinity"": ""Rua São Luis<br/>Alto da Glória e Redenção<br/>Goiânia-GO<br/>74815-755""}, {""id"": ""0766vhcp-84be0f3b457e4085900b120f5b0b2d47"", ""href"": ""https://places.cit.api.here.com/places/v1/places/0766vhcp-84be0f3b457e4085900b120f5b0b2d47;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0xMQ?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Ville Gaspacia"", ""category"": ""clothing-accessories-shop"", ""distance"": 3177, ""position"": [-16.698612, -49.259414], ""vicinity"": ""Avenida Cento e Trinta e Seis, 145<br/>Marista<br/>Goiânia-GO<br/>74180-040"", ""resultType"": ""place"", ""categoryTitle"": ""Clothing & Accessories"", ""highlightedTitle"": ""Ville <b>Gas</b>pacia"", ""highlightedVicinity"": ""Avenida Cento e Trinta e Seis, 145<br/>Marista<br/>Goiânia-GO<br/>74180-040""}, {""id"": ""0766vhbz-98892b73dffb4acf99eff23d24a65122"", ""href"": ""https://places.cit.api.here.com/places/v1/places/0766vhbz-98892b73dffb4acf99eff23d24a65122;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0xMg?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Dom Gaspar"", ""category"": ""clothing-accessories-shop"", ""distance"": 2816, ""position"": [-16.70838, -49.23701], ""vicinity"": ""Alameda das Paineiras<br/>Jardim Goiás<br/>Goiânia-GO<br/>74810-102"", ""resultType"": ""place"", ""categoryTitle"": ""Clothing & Accessories"", ""highlightedTitle"": ""Dom <b>Gas</b>par"", ""highlightedVicinity"": ""Alameda das Paineiras<br/>Jardim Goiás<br/>Goiânia-GO<br/>74810-102""}, {""id"": ""076jx7ps-7ce4b78ec5e6027e4b65d534d9fe2a8a"", ""href"": ""https://places.cit.api.here.com/places/v1/places/076jx7ps-7ce4b78ec5e6027e4b65d534d9fe2a8a;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0xMw?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Victoria Gastronomia"", ""category"": ""restaurant"", ""distance"": 3303, ""position"": [-16.69756, -49.260066], ""vicinity"": ""Rua Cento e Trinta e Sete, 90<br/>Marista<br/>Goiânia-GO<br/>74170-120"", ""resultType"": ""place"", ""categoryTitle"": ""Restaurant"", ""highlightedTitle"": ""Victoria <b>Gas</b>tronomia"", ""highlightedVicinity"": ""Rua Cento e Trinta e Sete, 90<br/>Marista<br/>Goiânia-GO<br/>74170-120""}, {""id"": ""0766vhcp-4ec5f7168c1f4220ad4cdf833ec447a1"", ""href"": ""https://places.cit.api.here.com/places/v1/places/0766vhcp-4ec5f7168c1f4220ad4cdf833ec447a1;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0xNA?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Madalena Gastrobar"", ""category"": ""restaurant"", ""distance"": 3299, ""position"": [-16.697558, -49.259801], ""vicinity"": ""Rua Cento e Trinta e Sete Quadra 55, 4<br/>Marista<br/>Goiânia-GO<br/>74170-120"", ""resultType"": ""place"", ""categoryTitle"": ""Restaurant"", ""highlightedTitle"": ""Madalena <b>Gas</b>trobar"", ""highlightedVicinity"": ""Rua Cento e Trinta e Sete Quadra 55, 4<br/>Marista<br/>Goiânia-GO<br/>74170-120""}, {""id"": ""loc-dmVyc2lvbj0xO3RpdGxlPVJ1YStHYXN0JUMzJUEzbytDcnVscztsYW5nPXB0O2xhdD0tMTYuNzY5NjQ5NTA1NjE1MjM0O2xvbj0tNDkuMjc3MTk4NzkxNTAzOTA2O3N0cmVldD1SdWErR2FzdCVDMyVBM28rQ3J1bHM7Y2l0eT1BcGFyZWNpZGErZGUrR29pJUMzJUEybmlhO3Bvc3RhbENvZGU9NzQ5MjAtMjEwO2NvdW50cnk9QlJBO2Rpc3RyaWN0PUNpZGFkZStTYXQlQzMlQTlsaXRlK1MlQzMlQTNvK0x1aXo7c3RhdGU9R29pYXM7c3RhdGVDb2RlPUdPO2NhdGVnb3J5SWQ9c3RyZWV0LXNxdWFyZTtzb3VyY2VTeXN0ZW09aW50ZXJuYWw7cGRzQ2F0ZWdvcnlJZD05MDAtOTQwMC0wNDAx"", ""bbox"": [-49.282349, -16.77013, -49.277199, -16.76965], ""href"": ""https://places.cit.api.here.com/places/v1/places/loc-dmVyc2lvbj0xO3RpdGxlPVJ1YStHYXN0JUMzJUEzbytDcnVscztsYW5nPXB0O2xhdD0tMTYuNzY5NjQ5NTA1NjE1MjM0O2xvbj0tNDkuMjc3MTk4NzkxNTAzOTA2O3N0cmVldD1SdWErR2FzdCVDMyVBM28rQ3J1bHM7Y2l0eT1BcGFyZWNpZGErZGUrR29pJUMzJUEybmlhO3Bvc3RhbENvZGU9NzQ5MjAtMjEwO2NvdW50cnk9QlJBO2Rpc3RyaWN0PUNpZGFkZStTYXQlQzMlQTlsaXRlK1MlQzMlQTNvK0x1aXo7c3RhdGU9R29pYXM7c3RhdGVDb2RlPUdPO2NhdGVnb3J5SWQ9c3RyZWV0LXNxdWFyZTtzb3VyY2VTeXN0ZW09aW50ZXJuYWw7cGRzQ2F0ZWdvcnlJZD05MDAtOTQwMC0wNDAx;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmYmJveD0tNDkuMjgyMzQ4NjMyODEyNSUyQy0xNi43NzAxMzAxNTc0NzA3MDMlMkMtNDkuMjc3MTk4NzkxNTAzOTA2JTJDLTE2Ljc2OTY0OTUwNTYxNTIzNCZyYW5rPTE1?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Rua Gastão Cruls"", ""category"": ""street-square"", ""distance"": 5280, ""position"": [-16.76965, -49.277199], ""vicinity"": ""Cidade Satélite São Luiz<br/>Aparecida de Goiânia-GO<br/>74920-210"", ""resultType"": ""address"", ""categoryTitle"": ""Street or Square"", ""highlightedTitle"": ""Rua <b>Gas</b>tão Cruls"", ""highlightedVicinity"": ""Cidade Satélite São Luiz<br/>Aparecida de Goiânia-GO<br/>74920-210""}, {""id"": ""076d408k-f38172303ec10f907bcdb148589d01c8"", ""href"": ""https://places.cit.api.here.com/places/v1/places/076d408k-f38172303ec10f907bcdb148589d01c8;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0xNg?app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:place"", ""title"": ""Cheffit - Gastronomia Saudável"", ""category"": ""restaurant"", ""distance"": 2342, ""position"": [-16.708634, -49.265905], ""vicinity"": ""Rua T-37<br/>Bueno<br/>Goiânia-GO<br/>74215-022"", ""resultType"": ""place"", ""categoryTitle"": ""Restaurant"", ""highlightedTitle"": ""Cheffit - <b>Gas</b>tronomia Saudável"", ""highlightedVicinity"": ""Rua T-37<br/>Bueno<br/>Goiânia-GO<br/>74215-022""}, {""href"": ""https://places.cit.api.here.com/places/v1/autosuggest;context=cmVzdWx0X3R5cGVzPXF1ZXJ5JTJDYWRkcmVzcyUyQ2NhdGVnb3J5JTJDcGxhY2UlMkNjaGFpbiZmbG93LWlkPWMyMDNiNDYyLTYzNWItNTYyMC04YmZmLWVmMTc4Zjc1MmUwM18xNTk3MzQ2NjU0Nzg5XzM3MTRfNjk0OCZyYW5rPTE3?q=Gastro&at=-16.727003924564826%2C-49.25500160316044&app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:autosuggest"", ""title"": ""Gastro"", ""completion"": ""gastro"", ""resultType"": ""query"", ""highlightedTitle"": ""<b>Gas</b>tro""}, {""href"": ""https://places.cit.api.here.com/places/v1/autosuggest;context=cmVzdWx0X3R5cGVzPXF1ZXJ5JTJDYWRkcmVzcyUyQ2NhdGVnb3J5JTJDcGxhY2UlMkNjaGFpbiZmbG93LWlkPWMyMDNiNDYyLTYzNWItNTYyMC04YmZmLWVmMTc4Zjc1MmUwM18xNTk3MzQ2NjU0Nzg5XzM3MTRfNjk0OCZyYW5rPTE4?q=Gasoline&at=-16.727003924564826%2C-49.25500160316044&app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:autosuggest"", ""title"": ""Gasoline"", ""completion"": ""gasoline"", ""resultType"": ""query"", ""highlightedTitle"": ""<b>Gas</b>oline""}, {""href"": ""https://places.cit.api.here.com/places/v1/autosuggest;context=cmVzdWx0X3R5cGVzPXF1ZXJ5JTJDYWRkcmVzcyUyQ2NhdGVnb3J5JTJDcGxhY2UlMkNjaGFpbiZmbG93LWlkPWMyMDNiNDYyLTYzNWItNTYyMC04YmZmLWVmMTc4Zjc1MmUwM18xNTk3MzQ2NjU0Nzg5XzM3MTRfNjk0OCZyYW5rPTE5?q=Gastronomia&at=-16.727003924564826%2C-49.25500160316044&app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:autosuggest"", ""title"": ""Gastronomia"", ""completion"": ""gastronomia"", ""resultType"": ""query"", ""highlightedTitle"": ""<b>Gas</b>tronomia""}]}","{""href"": ""https://places.cit.api.here.com/places/v1/autosuggest/search;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0wJmF0PS0xNi43MjcwMDM5MjQ1NjQ4MjYlMkMtNDkuMjU1MDAxNjAzMTYwNDQ?filters=category%3Apetrol-gasoline-station%2Cvi%3Aautosuggest&app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g"", ""type"": ""urn:nlp-types:search"", ""title"": ""gas"", ""category"": ""petrol-station"", ""resultType"": ""category"", ""highlightedTitle"": ""<b>gas</b>""}",,https://places.cit.api.here.com/places/v1/autosuggest/search;context=Zmxvdy1pZD1jMjAzYjQ2Mi02MzViLTU2MjAtOGJmZi1lZjE3OGY3NTJlMDNfMTU5NzM0NjY1NDc4OV8zNzE0XzY5NDgmcmFuaz0wJmF0PS0xNi43MjcwMDM5MjQ1NjQ4MjYlMkMtNDkuMjU1MDAxNjAzMTYwNDQ?filters=category%3Apetrol-gasoline-station%2Cvi%3Aautosuggest&app_id=xWVIueSv6JL0aJ5xqTxb&app_code=djPZyynKsbTjIUDOBcHZ2g,urn:nlp-types:search,gas,petrol-station,,,,category,,,<b>gas</b>,
